run,step,metric,value,stderr
Baseline,4000,chartqa_relaxed_overall,0.5312,0.009982508912777261
Baseline,4000,docvqa_val_anls,0.5374434618615119,0.0062905728113059655
Baseline,4000,infovqa_val_anls,0.2287924838861707,0.006994568698639919
Baseline,4000,mme_total_score,1155.203781512605,
Baseline,4000,mmmu_val_mmmu_acc,0.25556,
Baseline,4000,mmstar_average,0.2575590188757354,
Baseline,4000,ocrbench_ocrbench_accuracy,0.453,
Baseline,4000,seedbench_seed_all,0.33913285158421347,
Baseline,4000,textvqa_val_exact_match,0.4593,0.006791695475025738
Baseline,5000,ai2d_exact_match,0.3125,0.008342439145556371
Baseline,5000,average,0.3974627910380972,
Baseline,5000,average_rank,3.2,
Baseline,5000,chartqa_relaxed_overall,0.5488,0.00995424828018316
Baseline,5000,docvqa_val_anls,0.552360266782429,0.006300308519952055
Baseline,5000,infovqa_val_anls,0.23425555286643698,0.007002254622066442
Baseline,5000,mme_total_score,1181.4653861544618,
Baseline,5000,mmmu_val_mmmu_acc,0.26667,
Baseline,5000,mmstar_average,0.29596648146165705,
Baseline,5000,ocrbench_ocrbench_accuracy,0.462,
Baseline,5000,seedbench_seed_all,0.43107281823235133,
Baseline,5000,textvqa_val_exact_match,0.47354000000000007,0.0068172185364497985
Baseline,6000,ai2d_exact_match,0.358160621761658,0.008629463221867162
Baseline,6000,average,0.4161227404571003,
Baseline,6000,average_rank,2.7,
Baseline,6000,chartqa_relaxed_overall,0.5628,0.00992279440175477
Baseline,6000,docvqa_val_anls,0.5747451497228876,0.00625495440870239
Baseline,6000,infovqa_val_anls,0.22152017368968838,0.006604546680525351
Baseline,6000,mme_total_score,1284.1648659463785,
Baseline,6000,mmmu_val_mmmu_acc,0.27111,
Baseline,6000,mmstar_average,0.2978489412854164,
Baseline,6000,ocrbench_ocrbench_accuracy,0.495,
Baseline,6000,seedbench_seed_all,0.4795997776542524,
Baseline,6000,textvqa_val_exact_match,0.48432,0.006800535050670284
Baseline,7000,ai2d_exact_match,0.3707901554404145,0.00869347755587734
Baseline,7000,average,0.4291083177345374,
Baseline,7000,average_rank,2.5,
Baseline,7000,chartqa_relaxed_overall,0.5656,0.009915542506251351
Baseline,7000,docvqa_val_anls,0.5940907049431567,0.006224236305767187
Baseline,7000,infovqa_val_anls,0.2515675215816963,0.007105097396092786
Baseline,7000,mme_total_score,1185.875650260104,
Baseline,7000,mmmu_val_mmmu_acc,0.26556,
Baseline,7000,mmstar_average,0.31372400960777047,
Baseline,7000,ocrbench_ocrbench_accuracy,0.504,
Baseline,7000,seedbench_seed_all,0.4964424680377988,
Baseline,7000,textvqa_val_exact_match,0.5002,0.006794794025220267
Baseline,8000,ai2d_exact_match,0.37759067357512954,0.008725299846043883
Baseline,8000,average,0.43846759477995995,
Baseline,8000,average_rank,2.3,
Baseline,8000,chartqa_relaxed_overall,0.5832,0.009862556058385773
Baseline,8000,docvqa_val_anls,0.6017336419437208,0.006231612198089698
Baseline,8000,infovqa_val_anls,0.2449256624147254,0.006992518502948913
Baseline,8000,mme_total_score,1199.2409963985594,
Baseline,8000,mmmu_val_mmmu_acc,0.28111,
Baseline,8000,mmstar_average,0.33512257186205047,
Baseline,8000,ocrbench_ocrbench_accuracy,0.51,
Baseline,8000,seedbench_seed_all,0.5024458032240133,
Baseline,8000,textvqa_val_exact_match,0.51008,0.006796301690135059
Baseline,9000,ai2d_exact_match,0.4067357512953368,0.008841214921078996
Baseline,9000,average,0.4422510732201056,
Baseline,9000,average_rank,2.6,
Baseline,9000,chartqa_relaxed_overall,0.5912,0.009834211136815875
Baseline,9000,docvqa_val_anls,0.6170968481662739,0.00617235763542544
Baseline,9000,infovqa_val_anls,0.23537031288570615,0.00670318154156447
Baseline,9000,mme_total_score,1231.5195078031213,
Baseline,9000,mmmu_val_mmmu_acc,0.25889,
Baseline,9000,mmstar_average,0.3216444898242951,
Baseline,9000,ocrbench_ocrbench_accuracy,0.515,
Baseline,9000,seedbench_seed_all,0.5120622568093385,
Baseline,9000,textvqa_val_exact_match,0.52226,0.006792711289708482
Baseline,10000,ai2d_exact_match,0.39993523316062174,0.008817096257082848
Baseline,10000,average,0.4523875703250908,
Baseline,10000,average_rank,2.1,
Baseline,10000,chartqa_relaxed_overall,0.5996,0.00980154906867574
Baseline,10000,docvqa_val_anls,0.6262613496433054,0.006147756371688175
Baseline,10000,infovqa_val_anls,0.263290074230132,0.007186788766942786
Baseline,10000,mme_total_score,1240.8218287314926,
Baseline,10000,mmmu_val_mmmu_acc,0.28778,
Baseline,10000,mmstar_average,0.32972717906018517,
Baseline,10000,ocrbench_ocrbench_accuracy,0.517,
Baseline,10000,seedbench_seed_all,0.5217342968315731,
Baseline,10000,textvqa_val_exact_match,0.5261600000000001,0.006785774843600811
Baseline,11000,ai2d_exact_match,0.422279792746114,0.008889771831066474
Baseline,11000,average,0.4561398159525099,
Baseline,11000,average_rank,2.4,
Baseline,11000,chartqa_relaxed_overall,0.6104,0.009755142291143075
Baseline,11000,docvqa_val_anls,0.6373130149166712,0.006128022584995044
Baseline,11000,infovqa_val_anls,0.24419378339723755,0.006897644885887063
Baseline,11000,mme_total_score,1322.9488795518205,
Baseline,11000,mmmu_val_mmmu_acc,0.27778,
Baseline,11000,mmstar_average,0.3298563439522548,
Baseline,11000,ocrbench_ocrbench_accuracy,0.521,
Baseline,11000,seedbench_seed_all,0.5237354085603113,
Baseline,11000,textvqa_val_exact_match,0.5387,0.006770851562852138
Baseline,12000,ai2d_exact_match,0.42001295336787564,0.008883255931688034
Baseline,12000,average,0.4582751140055433,
Baseline,12000,average_rank,2.7,
Baseline,12000,chartqa_relaxed_overall,0.618,0.009719474639861454
Baseline,12000,docvqa_val_anls,0.6393961983751871,0.0061228747388476674
Baseline,12000,infovqa_val_anls,0.24798874058574302,0.006855374548993139
Baseline,12000,mme_total_score,1225.6453581432572,
Baseline,12000,mmmu_val_mmmu_acc,0.27889,
Baseline,12000,mmstar_average,0.34010867846816534,
Baseline,12000,ocrbench_ocrbench_accuracy,0.512,
Baseline,12000,seedbench_seed_all,0.5350194552529183,
Baseline,12000,textvqa_val_exact_match,0.5330600000000001,0.006777713092109446
Baseline,13000,ai2d_exact_match,0.4375,0.008928571428571428
Baseline,13000,average,0.4692868662590049,
Baseline,13000,average_rank,2.2,
Baseline,13000,chartqa_relaxed_overall,0.6148,0.00973479791861169
Baseline,13000,docvqa_val_anls,0.6511374872549951,0.006086953065248391
Baseline,13000,infovqa_val_anls,0.24465055100441893,0.006808432538374664
Baseline,13000,mme_total_score,1281.7122849139657,
Baseline,13000,mmmu_val_mmmu_acc,0.28222,
Baseline,13000,mmstar_average,0.3453069542917521,
Baseline,13000,ocrbench_ocrbench_accuracy,0.549,
Baseline,13000,seedbench_seed_all,0.5442468037798777,
Baseline,13000,textvqa_val_exact_match,0.55472,0.0067416788982325
Baseline,14000,ai2d_exact_match,0.4572538860103627,0.00896620675297095
Baseline,14000,average,0.47352486841689195,
Baseline,14000,average_rank,2.2,
Baseline,14000,chartqa_relaxed_overall,0.6172,0.009723347231923635
Baseline,14000,docvqa_val_anls,0.6502269393708169,0.006057950730638126
Baseline,14000,infovqa_val_anls,0.25805460837190913,0.007037735231659539
Baseline,14000,mme_total_score,1309.1444577831132,
Baseline,14000,mmmu_val_mmmu_acc,0.28111,
Baseline,14000,mmstar_average,0.34575818188776586,
Baseline,14000,ocrbench_ocrbench_accuracy,0.551,
Baseline,14000,seedbench_seed_all,0.5483602001111729,
Baseline,14000,textvqa_val_exact_match,0.55276,0.006751206724612103
Baseline,15000,ai2d_exact_match,0.45045336787564766,0.008954861634252399
Baseline,15000,average,0.47878665012878824,
Baseline,15000,average_rank,1.6,
Baseline,15000,chartqa_relaxed_overall,0.612,0.009747841205275417
Baseline,15000,docvqa_val_anls,0.6621413031955148,0.006056838050222495
Baseline,15000,infovqa_val_anls,0.2706898598157733,0.007200315730154543
Baseline,15000,mme_total_score,1384.2171868747498,
Baseline,15000,mmmu_val_mmmu_acc,0.30222,
Baseline,15000,mmstar_average,0.35408135695920684,
Baseline,15000,ocrbench_ocrbench_accuracy,0.558,
Baseline,15000,seedbench_seed_all,0.5411339633129516,
Baseline,15000,textvqa_val_exact_match,0.5583600000000001,0.0067279027203879065
Baseline,16000,ai2d_exact_match,0.45077720207253885,0.008955440137395838
Baseline,16000,average,0.47665128022935843,
Baseline,16000,average_rank,2.2,
Baseline,16000,chartqa_relaxed_overall,0.632,0.00964715642305132
Baseline,16000,docvqa_val_anls,0.6709415729142987,0.005999818105621502
Baseline,16000,infovqa_val_anls,0.26050032542402035,0.006997451875879188
Baseline,16000,mme_total_score,1317.8491396558625,
Baseline,16000,mmmu_val_mmmu_acc,0.27556,
Baseline,16000,mmstar_average,0.33214333327093315,
Baseline,16000,ocrbench_ocrbench_accuracy,0.56,
Baseline,16000,seedbench_seed_all,0.5463590883824346,
Baseline,16000,textvqa_val_exact_match,0.56158,0.006723854754867398
Baseline,17000,ai2d_exact_match,0.45919689119170987,0.008969138793675545
Baseline,17000,average,0.4777141780162423,
Baseline,17000,average_rank,2.2,
Baseline,17000,chartqa_relaxed_overall,0.632,0.00964715642305132
Baseline,17000,docvqa_val_anls,0.6796338519136422,0.005948761388267941
Baseline,17000,infovqa_val_anls,0.28070956072505215,0.007298333094144192
Baseline,17000,mme_total_score,1381.9161664665867,
Baseline,17000,mmmu_val_mmmu_acc,0.27667,
Baseline,17000,mmstar_average,0.3370289492329521,
Baseline,17000,ocrbench_ocrbench_accuracy,0.519,
Baseline,17000,seedbench_seed_all,0.5510283490828238,
Baseline,17000,textvqa_val_exact_match,0.56416,0.006724830373229479
Baseline,18000,ai2d_exact_match,0.46567357512953367,0.008977921602780726
Baseline,18000,average,0.4819834595278701,
Baseline,18000,average_rank,2.1,
Baseline,18000,chartqa_relaxed_overall,0.6376,0.009615793331418735
Baseline,18000,docvqa_val_anls,0.6775884603912571,0.005972234236435759
Baseline,18000,infovqa_val_anls,0.27154318420389256,0.007164903131667027
Baseline,18000,mme_total_score,1336.922769107643,
Baseline,18000,mmmu_val_mmmu_acc,0.28667,
Baseline,18000,mmstar_average,0.34482796716566916,
Baseline,18000,ocrbench_ocrbench_accuracy,0.533,
Baseline,18000,seedbench_seed_all,0.5543079488604781,
Baseline,18000,textvqa_val_exact_match,0.5666399999999999,0.006713392287599574
Baseline,19000,ai2d_exact_match,0.4682642487046632,0.008981008686994101
Baseline,19000,average,0.4899006713916878,
Baseline,19000,average_rank,1.8,
Baseline,19000,chartqa_relaxed_overall,0.6444,0.009575809858898698
Baseline,19000,docvqa_val_anls,0.678226526479947,0.005970619221588814
Baseline,19000,infovqa_val_anls,0.26993847247278,0.0071348470764911525
Baseline,19000,mme_total_score,1406.6628651460583,
Baseline,19000,mmmu_val_mmmu_acc,0.28333,
Baseline,19000,mmstar_average,0.356220913822775,
Baseline,19000,ocrbench_ocrbench_accuracy,0.577,
Baseline,19000,seedbench_seed_all,0.554585881045025,
Baseline,19000,textvqa_val_exact_match,0.57714,0.0066918487914812905
≥2,1000,ai2d_exact_match,0.25777202072538863,0.00787260087439643
≥2,1000,average,0.29870004148945406,
≥2,1000,average_rank,1.6,
≥2,1000,chartqa_relaxed_overall,0.392,0.00976588700628918
≥2,1000,docvqa_val_anls,0.38022613055363247,0.005894591191928051
≥2,1000,infovqa_val_anls,0.18869492615378894,0.0064732209321745355
≥2,1000,mme_total_score,1009.0293117246899,
≥2,1000,mmmu_val_mmmu_acc,0.26889,
≥2,1000,mmstar_average,0.2331497473341441,
≥2,1000,ocrbench_ocrbench_accuracy,0.342,
≥2,1000,seedbench_seed_all,0.25758754863813227,
≥2,1000,textvqa_val_exact_match,0.36798000000000003,0.0065929080994233105
≥2,2000,ai2d_exact_match,0.2655440414507772,0.007948457289013512
≥2,2000,average,0.33300868864578836,
≥2,2000,average_rank,1.9,
≥2,2000,chartqa_relaxed_overall,0.4772,0.009991596308834713
≥2,2000,docvqa_val_anls,0.46008700414278725,0.006164804465853957
≥2,2000,infovqa_val_anls,0.21854176213098941,0.0068306837394726885
≥2,2000,mme_total_score,1096.7091836734694,
≥2,2000,mmmu_val_mmmu_acc,0.25333,
≥2,2000,mmstar_average,0.203705184417725,
≥2,2000,ocrbench_ocrbench_accuracy,0.409,
≥2,2000,seedbench_seed_all,0.26637020566981656,
≥2,2000,textvqa_val_exact_match,0.4433,0.006768706307487082
≥2,3000,ai2d_exact_match,0.2610103626943005,0.007904597024354016
≥2,3000,average,0.3534218124222384,
≥2,3000,average_rank,2.8,
≥2,3000,chartqa_relaxed_overall,0.5264,0.009988048880946633
≥2,3000,docvqa_val_anls,0.5023083447985476,0.006259506318102633
≥2,3000,infovqa_val_anls,0.2121067617258121,0.006644891191437915
≥2,3000,mme_total_score,1089.7261904761906,
≥2,3000,mmmu_val_mmmu_acc,0.24333,
≥2,3000,mmstar_average,0.23083152629465944,
≥2,3000,ocrbench_ocrbench_accuracy,0.462,
≥2,3000,seedbench_seed_all,0.284769316286826,
≥2,3000,textvqa_val_exact_match,0.45803999999999995,0.006781406135443796
≥2,4000,ai2d_exact_match,0.30440414507772023,0.00828200443840283
≥2,4000,average,0.3907370325722774,
≥2,4000,average_rank,2.0,
≥2,4000,chartqa_relaxed_overall,0.5336,0.009979391329160321
≥2,4000,docvqa_val_anls,0.5333935372644802,0.006254756291115302
≥2,4000,infovqa_val_anls,0.21491089642827804,0.006550896522978477
≥2,4000,mme_total_score,1174.6278511404562,
≥2,4000,mmmu_val_mmmu_acc,0.27778,
≥2,4000,mmstar_average,0.28828662655344744,
≥2,4000,ocrbench_ocrbench_accuracy,0.483,
≥2,4000,seedbench_seed_all,0.4045580878265703,
≥2,4000,textvqa_val_exact_match,0.4767,0.00679925495724309
≥2,5000,ai2d_exact_match,0.34067357512953367,0.008530041622806898
≥2,5000,average,0.4052701461218865,
≥2,5000,average_rank,2.4,
≥2,5000,chartqa_relaxed_overall,0.556,0.00993907007952043
≥2,5000,docvqa_val_anls,0.551636615576218,0.006262113198152568
≥2,5000,infovqa_val_anls,0.2187520201553633,0.0065999197492640155
≥2,5000,mme_total_score,1239.7700080032012,
≥2,5000,mmmu_val_mmmu_acc,0.25889,
≥2,5000,mmstar_average,0.3088917112397545,
≥2,5000,ocrbench_ocrbench_accuracy,0.479,
≥2,5000,seedbench_seed_all,0.45330739299610895,
≥2,5000,textvqa_val_exact_match,0.48028000000000004,0.0068060185643105285
≥2,6000,ai2d_exact_match,0.3636658031088083,0.008658158841882571
≥2,6000,average,0.4239178365378573,
≥2,6000,average_rank,1.8,
≥2,6000,chartqa_relaxed_overall,0.5588,0.009932597172675325
≥2,6000,docvqa_val_anls,0.5759208000996875,0.00627846983332349
≥2,6000,infovqa_val_anls,0.22102654462080973,0.006590286832050693
≥2,6000,mme_total_score,1250.6378551420567,
≥2,6000,mmmu_val_mmmu_acc,0.28889,
≥2,6000,mmstar_average,0.3344899768980139,
≥2,6000,ocrbench_ocrbench_accuracy,0.487,
≥2,6000,seedbench_seed_all,0.4893274041133963,
≥2,6000,textvqa_val_exact_match,0.4961400000000001,0.006795016889670414
≥2,7000,ai2d_exact_match,0.38147668393782386,0.008742662684201102
≥2,7000,average,0.43263406493008894,
≥2,7000,average_rank,1.6,
≥2,7000,chartqa_relaxed_overall,0.5748,0.009889444091645227
≥2,7000,docvqa_val_anls,0.5867668845214878,0.006247104281789733
≥2,7000,infovqa_val_anls,0.23824260143164633,0.0068608126823946685
≥2,7000,mme_total_score,1296.735694277711,
≥2,7000,mmmu_val_mmmu_acc,0.28556,
≥2,7000,mmstar_average,0.3072635940240335,
≥2,7000,ocrbench_ocrbench_accuracy,0.513,
≥2,7000,seedbench_seed_all,0.4982768204558088,
≥2,7000,textvqa_val_exact_match,0.5083200000000001,0.006792185382957041
≥2,8000,ai2d_exact_match,0.40382124352331605,0.008831094143874323
≥2,8000,average,0.4456329819076237,
≥2,8000,average_rank,1.2,
≥2,8000,chartqa_relaxed_overall,0.5856,0.009854334029231191
≥2,8000,docvqa_val_anls,0.6057730552623142,0.006226842243771017
≥2,8000,infovqa_val_anls,0.2288666100209681,0.006682620404600125
≥2,8000,mme_total_score,1221.7308923569428,
≥2,8000,mmmu_val_mmmu_acc,0.29778,
≥2,8000,mmstar_average,0.3382327154659617,
≥2,8000,ocrbench_ocrbench_accuracy,0.523,
≥2,8000,seedbench_seed_all,0.5097832128960533,
≥2,8000,textvqa_val_exact_match,0.51784,0.006779139932738188
≥2,9000,ai2d_exact_match,0.40025906735751293,0.008818284784223732
≥2,9000,average,0.4496383408952438,
≥2,9000,average_rank,2.1,
≥2,9000,chartqa_relaxed_overall,0.5952,0.0098190299592035
≥2,9000,docvqa_val_anls,0.6174168384969986,0.006180917562443268
≥2,9000,infovqa_val_anls,0.25032529875297344,0.007005541408150581
≥2,9000,mme_total_score,1151.3506402561025,
≥2,9000,mmmu_val_mmmu_acc,0.28111,
≥2,9000,mmstar_average,0.3278445360455953,
≥2,9000,ocrbench_ocrbench_accuracy,0.533,
≥2,9000,seedbench_seed_all,0.5207893274041134,
≥2,9000,textvqa_val_exact_match,0.5208,0.006794961832215119
≥2,10000,ai2d_exact_match,0.41353626943005184,0.00886357792887845
≥2,10000,average,0.45099931997713383,
≥2,10000,average_rank,2.3,
≥2,10000,chartqa_relaxed_overall,0.5808,0.009870537726284339
≥2,10000,docvqa_val_anls,0.6302398141335456,0.006157573676383471
≥2,10000,infovqa_val_anls,0.2381115764088292,0.0068559608378919125
≥2,10000,mme_total_score,1079.641156462585,
≥2,10000,mmmu_val_mmmu_acc,0.27222,
≥2,10000,mmstar_average,0.32534155056107783,
≥2,10000,ocrbench_ocrbench_accuracy,0.54,
≥2,10000,seedbench_seed_all,0.5284046692607004,
≥2,10000,textvqa_val_exact_match,0.5303399999999999,0.006770691643625976
≥2,11000,ai2d_exact_match,0.42972797927461137,0.008909832364541423
≥2,11000,average,0.4614569435855967,
≥2,11000,average_rank,1.9,
≥2,11000,chartqa_relaxed_overall,0.5924,0.009829727637028773
≥2,11000,docvqa_val_anls,0.6325497973300792,0.006140954920476996
≥2,11000,infovqa_val_anls,0.2522830831713292,0.007064159450996417
≥2,11000,mme_total_score,1068.0994397759105,
≥2,11000,mmmu_val_mmmu_acc,0.3,
≥2,11000,mmstar_average,0.3439924885254794,
≥2,11000,ocrbench_ocrbench_accuracy,0.541,
≥2,11000,seedbench_seed_all,0.5264591439688716,
≥2,11000,textvqa_val_exact_match,0.5347,0.006770579749920238
≥2,12000,ai2d_exact_match,0.4332901554404145,0.008918698335135207
≥2,12000,average,0.46757010591353954,
≥2,12000,average_rank,2.3,
≥2,12000,chartqa_relaxed_overall,0.6032,0.00978663452296623
≥2,12000,docvqa_val_anls,0.6411886944030833,0.006133992458699484
≥2,12000,infovqa_val_anls,0.247583905971666,0.0068292606857312445
≥2,12000,mme_total_score,1116.4749899959984,
≥2,12000,mmmu_val_mmmu_acc,0.31333,
≥2,12000,mmstar_average,0.36351686333220656,
≥2,12000,ocrbench_ocrbench_accuracy,0.545,
≥2,12000,seedbench_seed_all,0.5224013340744859,
≥2,12000,textvqa_val_exact_match,0.53862,0.006767396741120647
≥2,13000,ai2d_exact_match,0.43102331606217614,0.008913110733383512
≥2,13000,average,0.4708623711695242,
≥2,13000,average_rank,1.8,
≥2,13000,chartqa_relaxed_overall,0.598,0.009808000752013664
≥2,13000,docvqa_val_anls,0.647518045726831,0.006104766828382393
≥2,13000,infovqa_val_anls,0.2658523754039203,0.0070971911654514885
≥2,13000,mme_total_score,1216.8277310924368,
≥2,13000,mmmu_val_mmmu_acc,0.30778,
≥2,13000,mmstar_average,0.35401024924718744,
≥2,13000,ocrbench_ocrbench_accuracy,0.559,
≥2,13000,seedbench_seed_all,0.5272373540856031,
≥2,13000,textvqa_val_exact_match,0.5473399999999999,0.0067627015094813454
≥2,14000,ai2d_exact_match,0.4413860103626943,0.008937105222785164
≥2,14000,average,0.47200827220139996,
≥2,14000,average_rank,2.2,
≥2,14000,chartqa_relaxed_overall,0.608,0.00976588700628918
≥2,14000,docvqa_val_anls,0.6481895430203203,0.006114739128147622
≥2,14000,infovqa_val_anls,0.24797040095296322,0.006854729144835086
≥2,14000,mme_total_score,1153.2053821528611,
≥2,14000,mmmu_val_mmmu_acc,0.29778,
≥2,14000,mmstar_average,0.3623816027584452,
≥2,14000,ocrbench_ocrbench_accuracy,0.557,
≥2,14000,seedbench_seed_all,0.5324068927181768,
≥2,14000,textvqa_val_exact_match,0.55296,0.006743422160037565
≥2,15000,ai2d_exact_match,0.44430051813471505,0.008943141268224493
≥2,15000,average,0.4768540644353607,
≥2,15000,average_rank,2.1,
≥2,15000,chartqa_relaxed_overall,0.6124,0.00974599865564932
≥2,15000,docvqa_val_anls,0.657105104030175,0.006083402178894847
≥2,15000,infovqa_val_anls,0.2631976158051741,0.0070935590715263345
≥2,15000,mme_total_score,1174.1028411364546,
≥2,15000,mmmu_val_mmmu_acc,0.29222,
≥2,15000,mmstar_average,0.36067644923000525,
≥2,15000,ocrbench_ocrbench_accuracy,0.573,
≥2,15000,seedbench_seed_all,0.5324068927181768,
≥2,15000,textvqa_val_exact_match,0.55638,0.006732794755897807
≥2,16000,ai2d_exact_match,0.4423575129533679,0.008939151893135126
≥2,16000,average,0.4826201441651047,
≥2,16000,average_rank,1.7,
≥2,16000,chartqa_relaxed_overall,0.6136,0.009740429476494075
≥2,16000,docvqa_val_anls,0.6608706272244327,0.006045334017501067
≥2,16000,infovqa_val_anls,0.2658456998658782,0.007096717267723537
≥2,16000,mme_total_score,1196.9498799519806,
≥2,16000,mmmu_val_mmmu_acc,0.31667,
≥2,16000,mmstar_average,0.3731506870142482,
≥2,16000,ocrbench_ocrbench_accuracy,0.57,
≥2,16000,seedbench_seed_all,0.5361867704280155,
≥2,16000,textvqa_val_exact_match,0.5649,0.006716890748275191
≥2,17000,ai2d_exact_match,0.4413860103626943,0.008937105222785164
≥2,17000,average,0.4831149323865578,
≥2,17000,average_rank,1.7,
≥2,17000,chartqa_relaxed_overall,0.6176,0.00972141442174665
≥2,17000,docvqa_val_anls,0.6642577380136374,0.0060335568273967325
≥2,17000,infovqa_val_anls,0.27541255121036223,0.007220728859165202
≥2,17000,mme_total_score,1226.7763105242097,
≥2,17000,mmmu_val_mmmu_acc,0.31222,
≥2,17000,mmstar_average,0.3539718773286798,
≥2,17000,ocrbench_ocrbench_accuracy,0.579,
≥2,17000,seedbench_seed_all,0.5351862145636465,
≥2,17000,textvqa_val_exact_match,0.569,0.006714701590055116
≥2,18000,ai2d_exact_match,0.4485103626943005,0.008951310133709684
≥2,18000,average,0.4835600793462623,
≥2,18000,average_rank,2.0,
≥2,18000,chartqa_relaxed_overall,0.6144,0.009736682042198788
≥2,18000,docvqa_val_anls,0.6637272679006306,0.006043227308338888
≥2,18000,infovqa_val_anls,0.27265678126051135,0.007221049354398339
≥2,18000,mme_total_score,1195.9091636654662,
≥2,18000,mmmu_val_mmmu_acc,0.30778,
≥2,18000,mmstar_average,0.36311980976508723,
≥2,18000,ocrbench_ocrbench_accuracy,0.574,
≥2,18000,seedbench_seed_all,0.535686492495831,
≥2,18000,textvqa_val_exact_match,0.5721599999999999,0.006697668148820628
≥2,19000,ai2d_exact_match,0.452720207253886,0.008958830742136076
≥2,19000,average,0.48356600425554297,
≥2,19000,average_rank,2.1,
≥2,19000,chartqa_relaxed_overall,0.6128,0.009744149186940382
≥2,19000,docvqa_val_anls,0.6625382006068653,0.006055552711820008
≥2,19000,infovqa_val_anls,0.27294748299543115,0.007192809991207902
≥2,19000,mme_total_score,1187.5743297318927,
≥2,19000,mmmu_val_mmmu_acc,0.31222,
≥2,19000,mmstar_average,0.3570382308233601,
≥2,19000,ocrbench_ocrbench_accuracy,0.583,
≥2,19000,seedbench_seed_all,0.5298499166203446,
≥2,19000,textvqa_val_exact_match,0.56898,0.006699263239012863
≥3,1000,ai2d_exact_match,0.265220207253886,0.00794536023378452
≥3,1000,average,0.28531874553483266,
≥3,1000,average_rank,2.7,
≥3,1000,chartqa_relaxed_overall,0.3328,0.00942619781683542
≥3,1000,docvqa_val_anls,0.3817065818486834,0.0060201820313849075
≥3,1000,infovqa_val_anls,0.1724277234914656,0.0063364421395684075
≥3,1000,mme_total_score,1014.2047819127652,
≥3,1000,mmmu_val_mmmu_acc,0.25222,
≥3,1000,mmstar_average,0.21462695986537322,
≥3,1000,ocrbench_ocrbench_accuracy,0.34,
≥3,1000,seedbench_seed_all,0.2490272373540856,
≥3,1000,textvqa_val_exact_match,0.35984,0.0065578377478545035
≥3,2000,ai2d_exact_match,0.265220207253886,0.007945360233784508
≥3,2000,average,0.31448842347349887,
≥3,2000,average_rank,3.2,
≥3,2000,chartqa_relaxed_overall,0.4032,0.009812768221458571
≥3,2000,docvqa_val_anls,0.4310807448012024,0.006128304803001007
≥3,2000,infovqa_val_anls,0.18407319533143493,0.006354264550345518
≥3,2000,mme_total_score,950.6575630252102,
≥3,2000,mmmu_val_mmmu_acc,0.25667,
≥3,2000,mmstar_average,0.21376105798280387,
≥3,2000,ocrbench_ocrbench_accuracy,0.404,
≥3,2000,seedbench_seed_all,0.2630906058921623,
≥3,2000,textvqa_val_exact_match,0.4093,0.006714113334132268
≥3,3000,ai2d_exact_match,0.27266839378238344,0.008015217564479087
≥3,3000,average,0.34673777173147413,
≥3,3000,average_rank,2.9,
≥3,3000,chartqa_relaxed_overall,0.4572,0.00996528909739792
