run,step,metric,value,stderr
FineVisionDD,8400,docvqa_val_anls,0.6115548076222326,0.006189572923188405
FineVisionDD,8400,infovqa_val_anls,0.2617197889496108,0.007158591695868175
FineVisionDD,8400,mme_total_score,1252.2165866346538,
FineVisionDD,8400,mmmu_val_mmmu_acc,0.29444,
FineVisionDD,8400,mmstar_average,0.285260824496439,
FineVisionDD,8400,ocrbench_ocrbench_accuracy,0.52,
FineVisionDD,8400,textvqa_val_exact_match,0.4625200000000001,0.0067937236370175695
FineVisionDD,9600,average,0.41115899049749083,
FineVisionDD,9600,average_rank,1.5714285714285714,
FineVisionDD,9600,docvqa_val_anls,0.6213641622467091,0.006165172206432181
FineVisionDD,9600,infovqa_val_anls,0.2757908658532091,0.007363785243871019
FineVisionDD,9600,mme_total_score,1239.7746098439375,
FineVisionDD,9600,mmmu_val_mmmu_acc,0.29444,
FineVisionDD,9600,mmstar_average,0.2999389148850269,
FineVisionDD,9600,ocrbench_ocrbench_accuracy,0.519,
FineVisionDD,9600,textvqa_val_exact_match,0.45642000000000005,0.006788827170791062
FineVisionDD,10800,average,0.41894565175282533,
FineVisionDD,10800,average_rank,1.1428571428571428,
FineVisionDD,10800,docvqa_val_anls,0.6353621980573124,0.006124533744452508
FineVisionDD,10800,infovqa_val_anls,0.26751996667040645,0.0071172404352328284
FineVisionDD,10800,mme_total_score,1353.3499399759903,
FineVisionDD,10800,mmmu_val_mmmu_acc,0.29778,
FineVisionDD,10800,mmstar_average,0.325351745789233,
FineVisionDD,10800,ocrbench_ocrbench_accuracy,0.516,
FineVisionDD,10800,textvqa_val_exact_match,0.47165999999999997,0.0067931287489374085
FineVisionDD,12000,average,0.4208515127756214,
FineVisionDD,12000,average_rank,1.4285714285714286,
FineVisionDD,12000,docvqa_val_anls,0.6294351828158641,0.006169625021925361
FineVisionDD,12000,infovqa_val_anls,0.2797661440287805,0.007408513793528687
FineVisionDD,12000,mme_total_score,1091.6394557823128,
FineVisionDD,12000,mmmu_val_mmmu_acc,0.29556,
FineVisionDD,12000,mmstar_average,0.32114774980908367,
FineVisionDD,12000,ocrbench_ocrbench_accuracy,0.525,
FineVisionDD,12000,textvqa_val_exact_match,0.4742,0.006787465354400525
FineVisionDD,13200,average,0.42658753741516975,
FineVisionDD,13200,average_rank,1.5714285714285714,
FineVisionDD,13200,docvqa_val_anls,0.6427877927509281,0.006125147292514003
FineVisionDD,13200,infovqa_val_anls,0.2907270038093242,0.007372590798085613
FineVisionDD,13200,mme_total_score,1211.7135854341736,
FineVisionDD,13200,mmmu_val_mmmu_acc,0.28889,
FineVisionDD,13200,mmstar_average,0.30988042793076603,
FineVisionDD,13200,ocrbench_ocrbench_accuracy,0.546,
FineVisionDD,13200,textvqa_val_exact_match,0.48123999999999995,0.0068072667243212395
FineVisionDD,14400,average,0.4273536900736185,
FineVisionDD,14400,average_rank,1.5714285714285714,
FineVisionDD,14400,docvqa_val_anls,0.654480111743584,0.006079437400066777
FineVisionDD,14400,infovqa_val_anls,0.2776743812062677,0.007152404684338895
FineVisionDD,14400,mme_total_score,1211.577330932373,
FineVisionDD,14400,mmmu_val_mmmu_acc,0.28222,
FineVisionDD,14400,mmstar_average,0.32896764749185925,
FineVisionDD,14400,ocrbench_ocrbench_accuracy,0.527,
FineVisionDD,14400,textvqa_val_exact_match,0.49378,0.006791486374677893
FineVisionDD,15600,average,0.4373836230155283,
FineVisionDD,15600,average_rank,1.0,
FineVisionDD,15600,docvqa_val_anls,0.6587223702708729,0.0060724859630705355
FineVisionDD,15600,infovqa_val_anls,0.2954608342132971,0.007455706284703673
FineVisionDD,15600,mme_total_score,1196.3369347739094,
FineVisionDD,15600,mmmu_val_mmmu_acc,0.29333,
FineVisionDD,15600,mmstar_average,0.33750853360899963,
FineVisionDD,15600,ocrbench_ocrbench_accuracy,0.54,
FineVisionDD,15600,textvqa_val_exact_match,0.49927999999999995,0.0067965531666418525
FineVisionDD,16800,average,0.43378959957858315,
FineVisionDD,16800,average_rank,1.2857142857142858,
FineVisionDD,16800,docvqa_val_anls,0.6677987652181413,0.006012562319824571
FineVisionDD,16800,infovqa_val_anls,0.2813134865271826,0.007107230565585641
FineVisionDD,16800,mme_total_score,1303.9127651060423,
FineVisionDD,16800,mmmu_val_mmmu_acc,0.28111,
FineVisionDD,16800,mmstar_average,0.3315953457261746,
FineVisionDD,16800,ocrbench_ocrbench_accuracy,0.549,
FineVisionDD,16800,textvqa_val_exact_match,0.4919200000000001,0.006795246706011423
FineVisionDD,18000,average,0.4460242607466102,
FineVisionDD,18000,average_rank,1.1428571428571428,
FineVisionDD,18000,docvqa_val_anls,0.6719255126618523,0.006008621561058294
FineVisionDD,18000,infovqa_val_anls,0.29900934485493813,0.007466958171203317
FineVisionDD,18000,mme_total_score,1236.6654661864745,
FineVisionDD,18000,mmmu_val_mmmu_acc,0.3,
FineVisionDD,18000,mmstar_average,0.34327070696287054,
FineVisionDD,18000,ocrbench_ocrbench_accuracy,0.546,
FineVisionDD,18000,textvqa_val_exact_match,0.5159400000000001,0.006793085637800874
FineVisionDD,19200,average,0.44845865852995476,
FineVisionDD,19200,average_rank,1.0,
FineVisionDD,19200,docvqa_val_anls,0.6777684245254485,0.005985910291387732
FineVisionDD,19200,infovqa_val_anls,0.2877789783739627,0.007152893066126468
FineVisionDD,19200,mme_total_score,1240.2280912364945,
FineVisionDD,19200,mmmu_val_mmmu_acc,0.29778,
FineVisionDD,19200,mmstar_average,0.3473245482803175,
FineVisionDD,19200,ocrbench_ocrbench_accuracy,0.568,
FineVisionDD,19200,textvqa_val_exact_match,0.5121,0.006797143387603819
CauldronDD,1200,average,0.29972102969630693,
CauldronDD,1200,average_rank,1.5714285714285714,
CauldronDD,1200,docvqa_val_anls,0.3393747623503541,0.005393199870631087
CauldronDD,1200,infovqa_val_anls,0.14788475521512282,0.005517625394198703
CauldronDD,1200,mme_total_score,1237.1527611044417,
CauldronDD,1200,mmmu_val_mmmu_acc,0.28444,
CauldronDD,1200,mmstar_average,0.2961666606123647,
CauldronDD,1200,ocrbench_ocrbench_accuracy,0.324,
CauldronDD,1200,textvqa_val_exact_match,0.40646000000000004,0.006706135111196755
CauldronDD,2400,average,0.3338688722253544,
CauldronDD,2400,average_rank,1.8571428571428572,
CauldronDD,2400,docvqa_val_anls,0.4106908679403099,0.00557717705073105
CauldronDD,2400,infovqa_val_anls,0.16022819076638478,0.005740317063734872
CauldronDD,2400,mme_total_score,1243.3691476590636,
CauldronDD,2400,mmmu_val_mmmu_acc,0.27889,
CauldronDD,2400,mmstar_average,0.33588417464543163,
CauldronDD,2400,ocrbench_ocrbench_accuracy,0.366,
CauldronDD,2400,textvqa_val_exact_match,0.45152,0.006779965450229171
CauldronDD,3600,average,0.33947430615719726,
CauldronDD,3600,average_rank,2.2857142857142856,
CauldronDD,3600,docvqa_val_anls,0.43097255569855397,0.005587910026275849
CauldronDD,3600,infovqa_val_anls,0.1641426454649424,0.005800068910792727
CauldronDD,3600,mme_total_score,1310.0697278911566,
CauldronDD,3600,mmmu_val_mmmu_acc,0.28333,
CauldronDD,3600,mmstar_average,0.3259006357796873,
CauldronDD,3600,ocrbench_ocrbench_accuracy,0.36,
CauldronDD,3600,textvqa_val_exact_match,0.4725,0.006816571214960329
CauldronDD,4800,average,0.3474647210512976,
CauldronDD,4800,average_rank,2.142857142857143,
CauldronDD,4800,docvqa_val_anls,0.44347290757863167,0.005625752855686164
CauldronDD,4800,infovqa_val_anls,0.16073440834957092,0.00572812246049592
CauldronDD,4800,mme_total_score,1239.124949979992,
CauldronDD,4800,mmmu_val_mmmu_acc,0.31556,
CauldronDD,4800,mmstar_average,0.3157610103795831,
CauldronDD,4800,ocrbench_ocrbench_accuracy,0.378,
CauldronDD,4800,textvqa_val_exact_match,0.47125999999999996,0.00680373872603368
CauldronDD,6000,average,0.3400596935324955,
CauldronDD,6000,average_rank,2.0,
CauldronDD,6000,docvqa_val_anls,0.43150620522864996,0.005601817666455916
CauldronDD,6000,infovqa_val_anls,0.16804581718043338,0.005797914749544558
CauldronDD,6000,mme_total_score,1246.4825930372149,
CauldronDD,6000,mmmu_val_mmmu_acc,0.27667,
CauldronDD,6000,mmstar_average,0.34191613878588945,
CauldronDD,6000,ocrbench_ocrbench_accuracy,0.368,
CauldronDD,6000,textvqa_val_exact_match,0.45421999999999996,0.006799535650102248
CauldronDD,7200,average,0.3391609673818097,
CauldronDD,7200,average_rank,2.2857142857142856,
CauldronDD,7200,docvqa_val_anls,0.4285872356274967,0.005613450362222006
CauldronDD,7200,infovqa_val_anls,0.1673609356908039,0.0058332340615507815
CauldronDD,7200,mme_total_score,1225.8680472188876,
CauldronDD,7200,mmmu_val_mmmu_acc,0.28778,
CauldronDD,7200,mmstar_average,0.31851763297255725,
CauldronDD,7200,ocrbench_ocrbench_accuracy,0.378,
CauldronDD,7200,textvqa_val_exact_match,0.45472000000000007,0.006786512776907903
CauldronDD,8400,average,0.3431478061334871,
CauldronDD,8400,average_rank,2.5714285714285716,
CauldronDD,8400,docvqa_val_anls,0.440186698815653,0.005613446205499607
CauldronDD,8400,infovqa_val_anls,0.17029748604016814,0.005836597208873185
CauldronDD,8400,mme_total_score,1271.5840336134456,
CauldronDD,8400,mmmu_val_mmmu_acc,0.27778,
CauldronDD,8400,mmstar_average,0.32566265194510147,
CauldronDD,8400,ocrbench_ocrbench_accuracy,0.386,
CauldronDD,8400,textvqa_val_exact_match,0.45896000000000003,0.00681272532289869
CauldronDD,9600,average,0.3413459009956081,
CauldronDD,9600,average_rank,2.857142857142857,
CauldronDD,9600,docvqa_val_anls,0.4403774280666133,0.005612804160672664
CauldronDD,9600,infovqa_val_anls,0.16559694737276026,0.0058146690100803694
CauldronDD,9600,mme_total_score,1235.5730292116846,
CauldronDD,9600,mmmu_val_mmmu_acc,0.28,
CauldronDD,9600,mmstar_average,0.33264103053427463,
CauldronDD,9600,ocrbench_ocrbench_accuracy,0.383,
CauldronDD,9600,textvqa_val_exact_match,0.44646,0.006795434442760313
CauldronDD,10800,average,0.3380861972330776,
CauldronDD,10800,average_rank,3.142857142857143,
CauldronDD,10800,docvqa_val_anls,0.4402326817553441,0.005626934973411334
CauldronDD,10800,infovqa_val_anls,0.16122827030707865,0.005747720437259022
CauldronDD,10800,mme_total_score,1245.125650260104,
CauldronDD,10800,mmmu_val_mmmu_acc,0.29444,
CauldronDD,10800,mmstar_average,0.309516231336043,
CauldronDD,10800,ocrbench_ocrbench_accuracy,0.383,
CauldronDD,10800,textvqa_val_exact_match,0.4401,0.006786752537259658
CauldronDD,12000,average,0.33154594568198864,
CauldronDD,12000,average_rank,3.2857142857142856,
CauldronDD,12000,docvqa_val_anls,0.43508650222322015,0.00561327125316578
CauldronDD,12000,infovqa_val_anls,0.16563023539653135,0.0058079534236688945
CauldronDD,12000,mme_total_score,1240.7185874349739,
CauldronDD,12000,mmmu_val_mmmu_acc,0.27556,
CauldronDD,12000,mmstar_average,0.2978389364721804,
CauldronDD,12000,ocrbench_ocrbench_accuracy,0.375,
CauldronDD,12000,textvqa_val_exact_match,0.44016000000000005,0.006801256229349064
CauldronDD,13200,average,0.3323617201953493,
CauldronDD,13200,average_rank,3.2857142857142856,
CauldronDD,13200,docvqa_val_anls,0.4336687642519214,0.00561127691138422
CauldronDD,13200,infovqa_val_anls,0.16294964748823013,0.00577613475202133
CauldronDD,13200,mme_total_score,1232.6909763905562,
CauldronDD,13200,mmmu_val_mmmu_acc,0.27556,
CauldronDD,13200,mmstar_average,0.3120919094319445,
CauldronDD,13200,ocrbench_ocrbench_accuracy,0.37,
CauldronDD,13200,textvqa_val_exact_match,0.4398999999999999,0.006800709369586816
CauldronDD,14400,average,0.33686465162435447,
CauldronDD,14400,average_rank,3.0,
CauldronDD,14400,docvqa_val_anls,0.4346981780601323,0.005637000083152569
CauldronDD,14400,infovqa_val_anls,0.15117394150977184,0.005624727950317896
CauldronDD,14400,mme_total_score,1229.5749299719887,
CauldronDD,14400,mmmu_val_mmmu_acc,0.28444,
CauldronDD,14400,mmstar_average,0.3150357901762228,
CauldronDD,14400,ocrbench_ocrbench_accuracy,0.396,
CauldronDD,14400,textvqa_val_exact_match,0.43983999999999995,0.006801397406514065
CauldronDD,15600,average,0.32646326413760035,
CauldronDD,15600,average_rank,3.5714285714285716,
CauldronDD,15600,docvqa_val_anls,0.433995514472087,0.005646461618482555
CauldronDD,15600,infovqa_val_anls,0.1562018233604324,0.005700992835439662
CauldronDD,15600,mme_total_score,1122.3809523809523,
CauldronDD,15600,mmmu_val_mmmu_acc,0.26333,
CauldronDD,15600,mmstar_average,0.30641224699308284,
CauldronDD,15600,ocrbench_ocrbench_accuracy,0.366,
CauldronDD,15600,textvqa_val_exact_match,0.43283999999999995,0.006800820326359335
CauldronDD,16800,average,0.32818017568992097,
CauldronDD,16800,average_rank,3.2857142857142856,
CauldronDD,16800,docvqa_val_anls,0.43345387633219307,0.005602799050931306
CauldronDD,16800,infovqa_val_anls,0.16417934269316956,0.005815179007624968
CauldronDD,16800,mme_total_score,1197.6628651460585,
CauldronDD,16800,mmmu_val_mmmu_acc,0.27111,
CauldronDD,16800,mmstar_average,0.3091778351141632,
CauldronDD,16800,ocrbench_ocrbench_accuracy,0.36,
CauldronDD,16800,textvqa_val_exact_match,0.43116000000000004,0.006790215923404594
CauldronDD,18000,average,0.3341436139545066,
CauldronDD,18000,average_rank,3.2857142857142856,
CauldronDD,18000,docvqa_val_anls,0.4405469745279471,0.0056286501797814135
CauldronDD,18000,infovqa_val_anls,0.1660848313620339,0.005819813220995324
CauldronDD,18000,mme_total_score,1242.9980992396959,
CauldronDD,18000,mmmu_val_mmmu_acc,0.27778,
CauldronDD,18000,mmstar_average,0.31554987783705823,
CauldronDD,18000,ocrbench_ocrbench_accuracy,0.373,
CauldronDD,18000,textvqa_val_exact_match,0.4319,0.006790913141858027
CauldronDD,19200,average,0.33290606090591973,
CauldronDD,19200,average_rank,3.2857142857142856,
CauldronDD,19200,docvqa_val_anls,0.43616573848632056,0.005619579845927559
CauldronDD,19200,infovqa_val_anls,0.16528162106770297,0.005801061681754425
CauldronDD,19200,mme_total_score,1230.0974389755902,
CauldronDD,19200,mmmu_val_mmmu_acc,0.27,
CauldronDD,19200,mmstar_average,0.3266290058814946,
CauldronDD,19200,ocrbench_ocrbench_accuracy,0.374,
CauldronDD,19200,textvqa_val_exact_match,0.42536,0.006794218598284299
CambrianDD,1200,average,0.2568586004702917,
CambrianDD,1200,average_rank,2.857142857142857,
CambrianDD,1200,docvqa_val_anls,0.3316039842462008,0.0057785603046722
CambrianDD,1200,infovqa_val_anls,0.14630377786332374,0.005668585125239906
CambrianDD,1200,mme_total_score,1112.7626050420167,
CambrianDD,1200,mmmu_val_mmmu_acc,0.26111,
CambrianDD,1200,mmstar_average,0.21803384071222537,
CambrianDD,1200,ocrbench_ocrbench_accuracy,0.247,
CambrianDD,1200,textvqa_val_exact_match,0.3371,0.006460330113317322
CambrianDD,2400,average,0.30575373318860816,
CambrianDD,2400,average_rank,2.7142857142857144,
CambrianDD,2400,docvqa_val_anls,0.40422225671207945,0.006074261001968628
CambrianDD,2400,infovqa_val_anls,0.1523121409563817,0.005638329718892052
CambrianDD,2400,mme_total_score,1059.9440776310523,
CambrianDD,2400,mmmu_val_mmmu_acc,0.28444,
CambrianDD,2400,mmstar_average,0.3110480014631879,
CambrianDD,2400,ocrbench_ocrbench_accuracy,0.3,
CambrianDD,2400,textvqa_val_exact_match,0.38249999999999995,0.006625581458704827
CambrianDD,3600,average,0.3244376041867266,
CambrianDD,3600,average_rank,2.7142857142857144,
CambrianDD,3600,docvqa_val_anls,0.4477711985871837,0.006244212556452033
CambrianDD,3600,infovqa_val_anls,0.17166556922234352,0.006038401288152695
CambrianDD,3600,mme_total_score,1054.6183473389356,
CambrianDD,3600,mmmu_val_mmmu_acc,0.28778,
CambrianDD,3600,mmstar_average,0.3192288573108325,
CambrianDD,3600,ocrbench_ocrbench_accuracy,0.325,
CambrianDD,3600,textvqa_val_exact_match,0.39518000000000003,0.00666872160834278
CambrianDD,4800,average,0.33575298162563233,
CambrianDD,4800,average_rank,2.7142857142857144,
CambrianDD,4800,docvqa_val_anls,0.48021663592502906,0.006264475129046182
CambrianDD,4800,infovqa_val_anls,0.17732197564395005,0.005979359845801751
CambrianDD,4800,mme_total_score,984.9863945578231,
CambrianDD,4800,mmmu_val_mmmu_acc,0.29111,
CambrianDD,4800,mmstar_average,0.29772927818481454,
CambrianDD,4800,ocrbench_ocrbench_accuracy,0.346,
CambrianDD,4800,textvqa_val_exact_match,0.42214000000000007,0.0067477011177196344
CambrianDD,6000,average,0.32347651657813326,
CambrianDD,6000,average_rank,3.0,
CambrianDD,6000,docvqa_val_anls,0.46634507029121364,0.0062238629881778374
CambrianDD,6000,infovqa_val_anls,0.17940221095579675,0.006141333951799168
CambrianDD,6000,mme_total_score,1072.1291516606643,
CambrianDD,6000,mmmu_val_mmmu_acc,0.27667,
CambrianDD,6000,mmstar_average,0.31024181822178915,
CambrianDD,6000,ocrbench_ocrbench_accuracy,0.305,
CambrianDD,6000,textvqa_val_exact_match,0.4032,0.006697142849340224
CambrianDD,7200,average,0.3486686601177924,
CambrianDD,7200,average_rank,3.0,
CambrianDD,7200,docvqa_val_anls,0.5033994017292339,0.006211902263203208
CambrianDD,7200,infovqa_val_anls,0.1898192044728013,0.006149174628390649
CambrianDD,7200,mme_total_score,879.126550620248,
CambrianDD,7200,mmmu_val_mmmu_acc,0.27556,
CambrianDD,7200,mmstar_average,0.32559335450471943,
CambrianDD,7200,ocrbench_ocrbench_accuracy,0.365,
CambrianDD,7200,textvqa_val_exact_match,0.43263999999999997,0.006774430209318876
CambrianDD,8400,average,0.3566021934695403,
CambrianDD,8400,average_rank,2.7142857142857144,
CambrianDD,8400,docvqa_val_anls,0.49954330523768764,0.006213069198769485
CambrianDD,8400,infovqa_val_anls,0.199645571135255,0.006349349194468786
CambrianDD,8400,mme_total_score,1114.3343337334934,
CambrianDD,8400,mmmu_val_mmmu_acc,0.29556,
CambrianDD,8400,mmstar_average,0.3215042844442992,
CambrianDD,8400,ocrbench_ocrbench_accuracy,0.379,
CambrianDD,8400,textvqa_val_exact_match,0.4443599999999999,0.006777995745444597
CambrianDD,9600,average,0.3625887269392778,
CambrianDD,9600,average_rank,2.5714285714285716,
CambrianDD,9600,docvqa_val_anls,0.5209747359075046,0.006185627757446921
CambrianDD,9600,infovqa_val_anls,0.20779524694498724,0.006396756819481715
CambrianDD,9600,mme_total_score,881.3031212484995,
CambrianDD,9600,mmmu_val_mmmu_acc,0.29889,
CambrianDD,9600,mmstar_average,0.3216523787831747,
CambrianDD,9600,ocrbench_ocrbench_accuracy,0.378,
CambrianDD,9600,textvqa_val_exact_match,0.44822,0.006790212641555748
CambrianDD,10800,average,0.36225439567996837,
CambrianDD,10800,average_rank,2.857142857142857,
CambrianDD,10800,docvqa_val_anls,0.5360831553687384,0.0062503917855996835
CambrianDD,10800,infovqa_val_anls,0.20358054292257038,0.0063419401635538405
CambrianDD,10800,mme_total_score,1067.7270908363346,
CambrianDD,10800,mmmu_val_mmmu_acc,0.28333,
CambrianDD,10800,mmstar_average,0.3324526757885013,
CambrianDD,10800,ocrbench_ocrbench_accuracy,0.368,
CambrianDD,10800,textvqa_val_exact_match,0.45008000000000004,0.006781238512185797
CambrianDD,12000,average,0.37022690841525296,
CambrianDD,12000,average_rank,2.142857142857143,
CambrianDD,12000,docvqa_val_anls,0.5329231904501042,0.00621682474881696
CambrianDD,12000,infovqa_val_anls,0.2099071605782676,0.0064660431120906045
CambrianDD,12000,mme_total_score,1029.8929571828733,
CambrianDD,12000,mmmu_val_mmmu_acc,0.30444,
CambrianDD,12000,mmstar_average,0.322291099463146,
CambrianDD,12000,ocrbench_ocrbench_accuracy,0.402,
CambrianDD,12000,textvqa_val_exact_match,0.4498,0.006790199802853561
CambrianDD,13200,average,0.3705817479124603,
CambrianDD,13200,average_rank,2.5714285714285716,
CambrianDD,13200,docvqa_val_anls,0.5406674097008617,0.006220185507992941
CambrianDD,13200,infovqa_val_anls,0.21720675802877365,0.00650836938989414
CambrianDD,13200,mme_total_score,1134.0421168467387,
CambrianDD,13200,mmmu_val_mmmu_acc,0.27889,
CambrianDD,13200,mmstar_average,0.3148263197451263,
CambrianDD,13200,ocrbench_ocrbench_accuracy,0.409,
CambrianDD,13200,textvqa_val_exact_match,0.4629,0.006796348730841747
CambrianDD,14400,average,0.3623658612664291,
CambrianDD,14400,average_rank,2.5714285714285716,
CambrianDD,14400,docvqa_val_anls,0.5152099093312626,0.006100903397549162
CambrianDD,14400,infovqa_val_anls,0.21109380152234544,0.006429931358574082
CambrianDD,14400,mme_total_score,1050.657763105242,
CambrianDD,14400,mmmu_val_mmmu_acc,0.28778,
CambrianDD,14400,mmstar_average,0.32701145674496673,
CambrianDD,14400,ocrbench_ocrbench_accuracy,0.383,
CambrianDD,14400,textvqa_val_exact_match,0.4501,0.006783833877713699
CambrianDD,15600,average,0.37528695975168413,
CambrianDD,15600,average_rank,2.142857142857143,
CambrianDD,15600,docvqa_val_anls,0.5490540524723359,0.006271460845615347
CambrianDD,15600,infovqa_val_anls,0.2171513714875839,0.006549339354210817
CambrianDD,15600,mme_total_score,1127.4101640656263,
CambrianDD,15600,mmmu_val_mmmu_acc,0.28556,
CambrianDD,15600,mmstar_average,0.332896334550185,
CambrianDD,15600,ocrbench_ocrbench_accuracy,0.399,
CambrianDD,15600,textvqa_val_exact_match,0.46806000000000003,0.006792053715831151
CambrianDD,16800,average,0.378379686213323,
CambrianDD,16800,average_rank,2.142857142857143,
CambrianDD,16800,docvqa_val_anls,0.5508556858421052,0.006230983486378255
CambrianDD,16800,infovqa_val_anls,0.22644813810901007,0.0065684324248959204
CambrianDD,16800,mme_total_score,956.2077831132453,
CambrianDD,16800,mmmu_val_mmmu_acc,0.29444,
CambrianDD,16800,mmstar_average,0.34207429332882255,
CambrianDD,16800,ocrbench_ocrbench_accuracy,0.405,
CambrianDD,16800,textvqa_val_exact_match,0.45146000000000003,0.00677465518462557
CambrianDD,18000,average,0.37736657627182946,
CambrianDD,18000,average_rank,2.4285714285714284,
CambrianDD,18000,docvqa_val_anls,0.550171109156601,0.006266033692968377
CambrianDD,18000,infovqa_val_anls,0.2180520852784964,0.0064910045262362975
CambrianDD,18000,mme_total_score,1068.6598639455783,
CambrianDD,18000,mmmu_val_mmmu_acc,0.29,
CambrianDD,18000,mmstar_average,0.33205626319587944,
CambrianDD,18000,ocrbench_ocrbench_accuracy,0.409,
CambrianDD,18000,textvqa_val_exact_match,0.46492,0.0068105767385077025
CambrianDD,19200,average,0.37238254789618885,
CambrianDD,19200,average_rank,2.4285714285714284,
CambrianDD,19200,docvqa_val_anls,0.5332665411568654,0.006195231490784442
CambrianDD,19200,infovqa_val_anls,0.21571031377445513,0.006431739740859299
CambrianDD,19200,mme_total_score,1008.0998399359744,
CambrianDD,19200,mmmu_val_mmmu_acc,0.28444,
CambrianDD,19200,mmstar_average,0.33939843244581247,
CambrianDD,19200,ocrbench_ocrbench_accuracy,0.412,
CambrianDD,19200,textvqa_val_exact_match,0.44948,0.00679714544181831
LLaVaDD,1200,average,0.2509776310427157,
LLaVaDD,1200,average_rank,3.0,
LLaVaDD,1200,docvqa_val_anls,0.2444383475360029,0.005026540300329091
LLaVaDD,1200,infovqa_val_anls,0.15487600151177214,0.005600679946634536
LLaVaDD,1200,mme_total_score,860.4959983993598,
LLaVaDD,1200,mmmu_val_mmmu_acc,0.24667,
LLaVaDD,1200,mmstar_average,0.21306143720851922,
LLaVaDD,1200,ocrbench_ocrbench_accuracy,0.325,
LLaVaDD,1200,textvqa_val_exact_match,0.32182000000000005,0.006396230129691582
LLaVaDD,2400,average,0.29579280325109375,
LLaVaDD,2400,average_rank,3.0,
LLaVaDD,2400,docvqa_val_anls,0.31538339385878306,0.005424291843634001
LLaVaDD,2400,infovqa_val_anls,0.18261071688457164,0.0059828856978779545
LLaVaDD,2400,mme_total_score,744.4002601040415,
LLaVaDD,2400,mmmu_val_mmmu_acc,0.24889,
LLaVaDD,2400,mmstar_average,0.24909270876320772,
